,Initiator,Responder,Start_time,End_time,Memory_size,Fidelity,Wait_time,Throughput
87,UChicago_HC,Argonne_1,733919380000017.0,746919380000017.0,12,0.8685400999958951,4800170000000.0,74.76923076923077
88,UChicago_HC,Argonne_3,766720298000018.0,780720298000018.0,15,0.953490023696447,19800918000000.0,60.14285714285714
89,UChicago_HC,Argonne_1,796021148000019.0,806021148000019.0,18,0.9764194720830303,15300850000000.0,54.9
90,UChicago_HC,UChicago_PME,808421182000020.0,822421182000020.0,12,0.876222482336463,2400034000000.0,326.5
91,UChicago_HC,Fermilab_2,824821216000021.0,842821216000021.0,13,0.8682249337542947,2400034000000.0,44.27777777777778
92,UChicago_HC,NU,844721216000022.0,854721216000022.0,14,0.9126338852228199,1900000000000.0,79.9
93,UChicago_HC,Argonne_1,859221420000023.0,871221420000023.0,17,0.9021902744350877,4500204000000.0,148.0
94,UChicago_HC,Argonne_3,884121862000024.0,899121862000024.0,13,0.8849314565236517,12900442000000.0,49.8
95,UChicago_HC,Fermilab_2,943424548000025.0,960424548000025.0,11,0.8007823216712046,44302686000000.0,17.294117647058822
96,UChicago_HC,Argonne_1,962224548000026.0,980224548000026.0,12,0.948562385212264,1800000000000.0,125.33333333333334
97,Fermilab_1,Argonne_1,13600408000000.0,26600408000000.0,20,0.9952487411415408,13600408000000.0,22.153846153846157
98,Fermilab_1,UChicago_HC,38900952000001.0,50900952000001.0,22,0.8266791510903386,12300544000000.0,87.66666666666666
99,Fermilab_1,Argonne_1,66001428000002.0,79001428000002.0,16,0.8919832025496963,15100476000000.0,447.7692307692308
100,Fermilab_1,UChicago_PME,86401802000003.0,101401802000003.0,12,0.878437782739324,7400374000000.0,73.93333333333332
101,Fermilab_1,NU,154102244000004.0,164102244000004.0,10,0.9409295728880032,52700442000000.0,52.5
102,Fermilab_1,UChicago_PME,177702346000005.0,195702346000005.0,10,0.865439859304505,13600102000000.0,48.05555555555555
103,Fermilab_1,NU,270404522000006.0,287404522000006.0,11,0.8977183201523653,74702176000000.0,67.23529411764706
104,Fermilab_1,Argonne_3,318305508000007.0,332305508000007.0,10,0.9121298263426886,30900986000000.0,67.21428571428571
105,Fermilab_1,Argonne_2,350106052000008.0,366106052000008.0,10,0.8516219944701721,17800544000000.0,32.6875
106,Fermilab_1,StarLight,368006052000009.0,385006052000009.0,17,0.9788069403445192,1900000000000.0,437.52941176470586
107,Fermilab_1,StarLight,390606120000010.0,404606120000010.0,12,0.9115603387176789,5600068000000.0,265.14285714285717
108,Fermilab_1,Argonne_3,411506290000011.0,425506290000011.0,17,0.800690789217757,6900170000000.0,135.85714285714286
109,Fermilab_1,NU,426706290000012.0,441706290000012.0,12,0.8087895146346307,1200000000000.0,72.06666666666668
110,Fermilab_1,StarLight,443906290000013.0,460906290000013.0,10,0.8141287619831282,2200000000000.0,227.52941176470588
111,Fermilab_1,NU,470206562000014.0,489206562000014.0,14,0.9488808187386574,9300272000000.0,92.78947368421053
112,Fermilab_1,Fermilab_2,492706562000015.0,511706562000015.0,12,0.9882864646576465,3500000000000.0,324.36842105263156
113,Fermilab_1,UChicago_HC,514006596000016.0,527006596000016.0,15,0.8286745825290956,2300034000000.0,49.76923076923077
114,Fermilab_1,UChicago_PME,545706732000017.0,557706732000017.0,14,0.8090557572512003,18700136000000.0,97.66666666666667
115,Fermilab_1,UChicago_HC,568906868000018.0,581906868000018.0,12,0.9032713379138678,11200136000000.0,33.76923076923077
116,Fermilab_1,Argonne_1,586006868000019.0,600006868000019.0,22,0.919908834128456,4100000000000.0,543.2857142857142
117,Fermilab_1,UChicago_HC,624007242000020.0,641007242000020.0,12,0.8337612334228782,24000374000000.0,38.764705882352935
118,Fermilab_1,UChicago_PME,642407242000021.0,656407242000021.0,10,0.8018749459870012,1400000000000.0,56.285714285714285
119,Fermilab_1,Fermilab_2,658007242000022.0,670007242000022.0,11,0.8830664923593867,1600000000000.0,340.25
120,Fermilab_1,Argonne_3,740208092000023.0,756208092000023.0,10,0.8784427518356158,70200850000000.0,56.6875
121,Fermilab_1,Argonne_2,781808908000024.0,794808908000024.0,10,0.8286696471007285,25600816000000.0,49.46153846153846
122,Fermilab_1,UChicago_HC,806109418000025.0,819109418000025.0,19,0.8130739591660533,11300510000000.0,48.15384615384615
123,Fermilab_1,Argonne_3,829909724000026.0,844909724000026.0,11,0.805487988543061,10800306000000.0,64.60000000000001
124,Fermilab_1,StarLight,857109792000027.0,872109792000027.0,12,0.8367641358948477,12200068000000.0,301.6
125,Fermilab_1,UChicago_PME,909710404000028.0,923710404000028.0,15,0.8999399336095242,37600612000000.0,89.28571428571429
126,Fermilab_1,Argonne_2,936010404000029.0,955010404000029.0,11,0.9040468034668329,12300000000000.0,63.68421052631579
127,Fermilab_1,StarLight,956910404000030.0,973910404000030.0,23,0.8659948996230122,1900000000000.0,561.0588235294118
128,Fermilab_1,StarLight,975710404000031.0,988710404000031.0,12,0.8591516211532542,1800000000000.0,316.84615384615387
129,Fermilab_2,Argonne_1,38601564000000.0,50601564000000.0,14,0.9030651122084284,38601564000000.0,97.91666666666667
130,Fermilab_2,Argonne_1,70002720000001.0,84002720000001.0,12,0.8927648720166734,19401156000000.0,87.42857142857143
131,Fermilab_2,NU,102903740000002.0,116903740000002.0,23,0.9869922188373301,18901020000000.0,1.8571428571428572
132,Fermilab_2,StarLight,148404862000003.0,162404862000003.0,20,0.9333986087707762,31501122000000.0,155.71428571428572
133,Fermilab_2,Argonne_1,163904862000004.0,181904862000004.0,18,0.8983567759216934,1500000000000.0,147.27777777777777
134,Fermilab_2,Fermilab_1,183504862000005.0,201504862000005.0,13,0.910522685822306,1600000000000.0,292.05555555555554
135,Fermilab_2,UChicago_PME,232206324000006.0,245206324000006.0,12,0.9980734161127871,30701462000000.0,0.0
136,Fermilab_2,Argonne_2,296508738000007.0,313508738000007.0,12,0.9014031658553716,51302414000000.0,43.8235294117647
137,Fermilab_2,NU,328409282000008.0,345409282000008.0,13,0.9357001425714031,14900544000000.0,26.705882352941178
138,Fermilab_2,UChicago_PME,357509962000009.0,372509962000009.0,16,0.8409499129092002,12100680000000.0,67.0
139,Fermilab_2,NU,425312308000010.0,436312308000010.0,13,0.8507744736630395,52802346000000.0,39.72727272727273
140,Fermilab_2,StarLight,437412308000011.0,449412308000011.0,17,0.8297185661369265,1100000000000.0,119.33333333333333
141,Fermilab_2,NU,454512444000012.0,470512444000012.0,10,0.9669646869696787,5100136000000.0,12.8125
142,Fermilab_2,Argonne_1,512313838000013.0,530313838000013.0,11,0.9912846394929524,41801394000000.0,1.0
143,Fermilab_2,Argonne_1,531613838000014.0,543613838000014.0,12,0.8807502339117899,1300000000000.0,79.0
144,Fermilab_2,Argonne_1,562414586000015.0,574414586000015.0,18,0.8838134463356123,18800748000000.0,146.58333333333334
145,Fermilab_2,Argonne_2,600115436000016.0,612115436000016.0,11,0.8700293001521155,25700850000000.0,28.0
146,Fermilab_2,Argonne_3,624915810000017.0,635915810000017.0,13,0.8978180343930894,12800374000000.0,17.454545454545453
147,Fermilab_2,UChicago_PME,653816388000018.0,670816388000018.0,10,0.8253593918384987,17900578000000.0,21.11764705882353
148,Fermilab_2,Argonne_2,709617782000019.0,720617782000019.0,15,0.8978073517771145,38801394000000.0,53.90909090909091
149,Fermilab_2,UChicago_PME,742718530000020.0,756718530000020.0,11,0.8168496541062826,22100748000000.0,49.714285714285715
150,Fermilab_2,Fermilab_1,758618530000021.0,775618530000021.0,20,0.922928650129435,1900000000000.0,494.64705882352945
151,Fermilab_2,NU,777118530000022.0,789118530000022.0,13,0.8313496247929422,1500000000000.0,42.833333333333336
152,Fermilab_2,Argonne_3,872122338000023.0,882122338000023.0,15,0.8055375085451528,83003808000000.0,75.60000000000001
153,Fermilab_2,Argonne_1,899223256000024.0,914223256000024.0,16,0.8556101243931318,17100918000000.0,133.2
154,Fermilab_2,Argonne_3,983625704000025.0,999625704000025.0,10,0.8270556649373593,69402448000000.0,34.25
155,Argonne_1,UChicago_HC,2600034000000.0,15600034000000.0,16,0.8738134479590757,2600034000000.0,132.53846153846155
156,Argonne_1,Argonne_3,27700034000001.0,42700034000001.0,17,0.8659926910770916,12100000000000.0,331.8666666666667
157,Argonne_1,Argonne_2,44400034000002.0,55400034000002.0,18,0.8213760157138086,1700000000000.0,500.27272727272725
158,Argonne_1,UChicago_HC,67200068000003.0,85200068000003.0,22,0.887931551502458,11800034000000.0,190.83333333333331
159,Argonne_1,Argonne_2,98800068000004.0,111800068000004.0,18,0.8477611189108801,13600000000000.0,531.3846153846154
160,Argonne_1,NU,117400204000005.0,135400204000005.0,15,0.9975076781872698,5600136000000.0,0.0
161,Argonne_1,UChicago_PME,136900204000006.0,146900204000006.0,12,0.9145640282628266,1500000000000.0,334.0
162,Argonne_1,Fermilab_2,183800374000007.0,202800374000007.0,13,0.9655040845296576,36900170000000.0,105.3157894736842
163,Argonne_1,UChicago_PME,204100374000008.0,220100374000008.0,13,0.9592943784702728,1300000000000.0,362.75
164,Argonne_1,StarLight,229200578000009.0,239200578000009.0,12,0.8881488794146396,9100204000000.0,304.5
165,Argonne_1,UChicago_HC,240400578000010.0,252400578000010.0,16,0.8518970623327153,1200000000000.0,141.25
166,Argonne_1,NU,307400680000011.0,317400680000011.0,10,0.8232855421999984,55000102000000.0,61.400000000000006
167,Argonne_1,StarLight,346100782000012.0,363100782000012.0,12,0.8661424509388438,28700102000000.0,325.05882352941177
168,Argonne_1,Fermilab_2,380801224000013.0,396801224000013.0,10,0.9411108083800261,17700442000000.0,75.875
169,Argonne_1,UChicago_PME,460301598000014.0,479301598000014.0,10,0.9705718032778291,63500374000000.0,286.2631578947368
170,Argonne_1,Fermilab_1,481201598000015.0,492201598000015.0,18,0.8087135402251333,1900000000000.0,483.0
171,Argonne_1,Fermilab_1,494001598000016.0,511001598000016.0,20,0.9970303540900811,1800000000000.0,10.0
172,Argonne_1,StarLight,532601904000017.0,545601904000017.0,10,0.8214739707540272,21600306000000.0,251.15384615384616
173,Argonne_1,Argonne_3,546701904000018.0,561701904000018.0,16,0.9669192888500805,1100000000000.0,417.0
174,Argonne_1,Fermilab_1,574601938000019.0,585601938000019.0,13,0.988344366068634,12900034000000.0,354.3636363636364
175,Argonne_1,UChicago_PME,604601938000020.0,623601938000020.0,20,0.9189404140032611,19000000000000.0,532.1578947368421
176,Argonne_1,Argonne_2,624701938000021.0,636701938000021.0,18,0.9390727749935583,1100000000000.0,520.9166666666667
177,Argonne_1,Argonne_3,638501938000022.0,650501938000022.0,20,0.8654300883645141,1800000000000.0,478.0
178,Argonne_1,Fermilab_1,656102006000023.0,672102006000023.0,19,0.8101664781319103,5600068000000.0,512.9375
179,Argonne_1,Fermilab_1,690502516000024.0,707502516000024.0,10,0.9475165204445255,18400510000000.0,274.29411764705884
180,Argonne_1,UChicago_PME,710202516000025.0,728202516000025.0,12,0.9675494906237911,2700000000000.0,385.1666666666667
181,Argonne_1,StarLight,734002516000026.0,753002516000026.0,15,0.8452711168078157,5800000000000.0,465.42105263157896
182,Argonne_1,StarLight,757902516000027.0,770902516000027.0,19,0.9783621855197971,4900000000000.0,492.7692307692308
183,Argonne_1,UChicago_PME,820402856000028.0,834402856000028.0,20,0.9298878344716544,49500340000000.0,531.5
184,Argonne_1,NU,855002924000029.0,870002924000029.0,18,0.8306608981890055,20600068000000.0,154.33333333333334
185,Argonne_1,NU,901703060000030.0,918703060000030.0,10,0.823437656872776,31700136000000.0,56.23529411764706
186,Argonne_1,Fermilab_1,930203060000031.0,943203060000031.0,22,0.8381872052849191,11500000000000.0,565.6923076923077
187,Argonne_1,Argonne_2,955403060000032.0,969403060000032.0,17,0.8850294393670539,12200000000000.0,490.57142857142856
188,Argonne_1,Fermilab_1,980603060000033.0,997603060000033.0,15,0.9872483094608208,11200000000000.0,432.7647058823529
189,Argonne_2,Argonne_3,15600476000000.0,26600476000000.0,10,0.9551371380490388,15600476000000.0,58.81818181818182
190,Argonne_2,UChicago_HC,51001292000001.0,67001292000001.0,16,0.8932412050650579,24400816000000.0,55.625
