,Node,Start_time,End_time,Memory_size
227,UChicago_PME,701147875000012.0,715147875000012.0,30
228,UChicago_PME,719366870000022.0,730366870000022.0,13
229,UChicago_PME,730847290000020.0,742847290000020.0,12
230,UChicago_PME,732190190000014.0,751190190000014.0,22
231,UChicago_PME,740027885000030.0,752027885000030.0,12
232,UChicago_PME,751672730000021.0,763672730000021.0,22
233,UChicago_PME,765072730000022.0,781072730000022.0,10
234,UChicago_PME,777827885000032.0,788827885000032.0,38
235,UChicago_PME,782720330000015.0,797720330000015.0,10
236,UChicago_PME,810203615000017.0,822203615000017.0,12
237,UChicago_PME,818091580000026.0,831091580000026.0,24
238,UChicago_PME,823239410000016.0,838239410000016.0,20
239,UChicago_PME,831903615000018.0,848903615000018.0,19
240,UChicago_PME,838266310000013.0,854266310000013.0,28
241,UChicago_PME,862842545000035.0,880842545000035.0,22
242,UChicago_PME,863756525000019.0,882756525000019.0,10
243,UChicago_PME,881560335000011.0,894560335000011.0,18
244,UChicago_PME,885205970000014.0,897205970000014.0,20
245,UChicago_PME,894964665000020.0,912964665000020.0,16
246,UChicago_PME,898505970000015.0,913505970000015.0,24
247,UChicago_PME,914764665000021.0,929764665000021.0,19
248,UChicago_PME,920708970000016.0,939708970000016.0,24
249,UChicago_PME,941108970000017.0,956108970000017.0,19
250,UChicago_PME,942009435000022.0,958009435000022.0,11
251,UChicago_PME,957608970000018.0,967608970000018.0,11
252,UChicago_PME,959109435000023.0,973109435000023.0,14
253,UChicago_PME,971762895000036.0,985762895000036.0,13
254,UChicago_PME,976133565000019.0,994133565000019.0,34
255,UChicago_PME,995871035000037.0,1012871035000037.0,22
256,UChicago_HC,36417650000001.0,52417650000001.0,14
257,UChicago_HC,60815720000000.0,71815720000000.0,12
258,UChicago_HC,119736400000001.0,134736400000001.0,14
259,UChicago_HC,135936400000002.0,149936400000002.0,23
260,UChicago_HC,150936400000003.0,168936400000003.0,12
261,UChicago_HC,172340545000004.0,187340545000004.0,10
262,UChicago_HC,200246045000005.0,214246045000005.0,11
263,UChicago_HC,226155175000007.0,236155175000007.0,12
264,UChicago_HC,261030915000009.0,274030915000009.0,14
265,UChicago_HC,298137365000006.0,308137365000006.0,11
266,UChicago_HC,325412325000008.0,337412325000008.0,16
267,UChicago_HC,363018720000013.0,382018720000013.0,12
268,UChicago_HC,382213510000007.0,394213510000007.0,12
269,UChicago_HC,401026330000010.0,414026330000010.0,11
270,UChicago_HC,410183160000014.0,424183160000014.0,13
271,UChicago_HC,424834590000017.0,442834590000017.0,18
272,UChicago_HC,468270325000005.0,480270325000005.0,17
273,UChicago_HC,514886970000008.0,532886970000008.0,11
274,UChicago_HC,533886970000009.0,547886970000009.0,20
275,UChicago_HC,552079595000012.0,567079595000012.0,19
276,UChicago_HC,565491585000017.0,578491585000017.0,14
277,UChicago_HC,568179595000013.0,582179595000013.0,11
278,UChicago_HC,584535920000010.0,601535920000010.0,11
279,UChicago_HC,605053445000017.0,622053445000017.0,12
280,UChicago_HC,622261145000011.0,636261145000011.0,10
281,UChicago_HC,637448055000011.0,647448055000011.0,21
282,UChicago_HC,659953445000020.0,676953445000020.0,12
283,UChicago_HC,679790820000027.0,692790820000027.0,13
284,UChicago_HC,701147875000012.0,715147875000012.0,15
285,UChicago_HC,732190190000014.0,751190190000014.0,11
286,UChicago_HC,751672730000021.0,763672730000021.0,11
287,UChicago_HC,777827885000032.0,788827885000032.0,19
288,UChicago_HC,823239410000016.0,838239410000016.0,10
289,UChicago_HC,831903615000018.0,848903615000018.0,19
290,UChicago_HC,838266310000013.0,854266310000013.0,14
291,UChicago_HC,885205970000014.0,897205970000014.0,10
292,UChicago_HC,898505970000015.0,913505970000015.0,12
293,UChicago_HC,914764665000021.0,929764665000021.0,19
294,UChicago_HC,920708970000016.0,939708970000016.0,12
295,UChicago_HC,941108970000017.0,956108970000017.0,19
296,UChicago_HC,957608970000018.0,967608970000018.0,11
297,UChicago_HC,976133565000019.0,994133565000019.0,17
298,UChicago_HC,995871035000037.0,1012871035000037.0,11
299,Fermilab_1,1800000000000.0,12800000000000.0,24
300,Fermilab_1,4001500000000.0,21001500000000.0,22
301,Fermilab_1,13410540000000.0,26410540000000.0,13
302,Fermilab_1,18518885000000.0,33518885000000.0,11
303,Fermilab_1,26806135000001.0,41806135000001.0,24
304,Fermilab_1,34353465000001.0,44353465000001.0,22
305,Fermilab_1,44706635000002.0,59706635000002.0,32
306,Fermilab_1,44721500000000.0,54721500000000.0,13
307,Fermilab_1,60815720000000.0,71815720000000.0,24
